batch_size,epochs,optimizer,activation,mse,mae,r2,rmse
40,180,adam_0001,relu,0.07775876837379027,0.21505487965268028,0.8398507572617089,0.27885259255346767
40,180,adam_0001,tanh,0.07526444040926512,0.21186903524319464,0.8449879879948321,0.2743436538527274
40,180,adam_0001,sigmoid,0.06666077340866017,0.20126351164502035,0.8627077999689083,0.25818747724988556
40,180,sgd_005,relu,0.09051663763995108,0.23575650753078364,0.8135750954339882,0.3008598305522874
40,180,sgd_005,tanh,0.08745270687200177,0.2352042319889672,0.8198854602012242,0.29572403837361916
40,180,sgd_005,sigmoid,0.08279641211003315,0.22271613880322497,0.8294754022192217,0.28774365694144005
40,180,sgd_01,relu,0.08661760992240522,0.22624294690403485,0.8216053967034082,0.29430869834649
40,180,sgd_01,tanh,0.08355896802356273,0.22712523542902435,0.8279048687006053,0.2890656811583878
40,180,sgd_01,sigmoid,0.09127128458059482,0.24104558168750836,0.8120208509596172,0.3021113777741494
40,180,adam_005,relu,0.48555423289200483,0.5702149269465797,-3.053459160717864e-05,0.6968172162712434
40,180,adam_005,tanh,0.11259583598062183,0.26364573780193107,0.7681015498972407,0.33555303005727993
40,180,adam_005,sigmoid,0.16691348555313504,0.33000428091071415,0.6562308164958877,0.40855046879563733
40,180,adam_01,relu,0.48641026482958555,0.5683671633614081,-0.0017935880636521517,0.697431190032096
40,180,adam_01,tanh,0.2683057965394753,0.413814577619962,0.4474067550615384,0.517982428794139
40,180,adam_01,sigmoid,0.7120607402932349,0.7097378367869905,-0.4665354239338244,0.8438369156971238
40,220,sgd_001,relu,0.07543802988322754,0.21921567831975647,0.8446304691788346,0.2746598439583543
40,220,sgd_001,tanh,0.07369323543078936,0.21206497101141092,0.8482239868763979,0.2714649801185953
40,220,sgd_001,sigmoid,0.08229725363732515,0.22513697905865762,0.8305034515708564,0.2868749791064483
40,220,sgd_0001,relu,0.07820714421177506,0.21924418549371041,0.8389272980503922,0.27965540261503097
40,220,sgd_0001,tanh,0.07699930040567916,0.21745352661748496,0.8414149309558228,0.27748747792590417
40,220,sgd_0001,sigmoid,0.09383281885832657,0.23862583260369583,0.8067452044517541,0.3063214306220291
40,220,adam_001,relu,0.07880702399953451,0.21809602791378382,0.8376918065971085,0.28072588765472717
40,220,adam_001,tanh,0.09019366989899062,0.23129639502968047,0.8142402685099694,0.3003226097032833
40,220,adam_001,sigmoid,0.08395657714450025,0.2222094654521212,0.8270859668461175,0.28975261369744404
40,220,adam_0001,relu,0.07565740771635861,0.21653112468624272,0.8441786462579697,0.2750589168093967
40,220,adam_0001,tanh,0.07433918276082396,0.2120345691436539,0.8468936163224743,0.27265212773940345
40,220,adam_0001,sigmoid,0.06776138923957499,0.20420424797768996,0.860441010055011,0.26031017890120045
40,220,sgd_005,relu,0.1006328576893138,0.24890282648375345,0.7927400820437113,0.31722682372289046
40,220,sgd_005,tanh,0.08230622681412134,0.22360922904657252,0.8304849707294166,0.2868906182051294
40,220,sgd_005,sigmoid,0.1004544494922794,0.2506653210644714,0.7931075253333995,0.31694549924597354
40,220,sgd_01,relu,0.107929607123994,0.2583331796452527,0.7777119518295377,0.3285264176957372
40,220,sgd_01,tanh,0.07445580617506141,0.2148832355521483,0.8466534228129025,0.2728659124461343
40,220,sgd_01,sigmoid,0.08644951694751128,0.2272076072470717,0.8219515951219516,0.29402298710732006
40,220,adam_005,relu,0.48702827596323456,0.5730410407029848,-0.0030664222034875177,0.6978741118305182
40,220,adam_005,tanh,0.13266962654004955,0.2872940715180459,0.7267582721651952,0.3642384199120811
40,220,adam_005,sigmoid,0.5188330848802654,0.5738761311878579,-0.06857049550636907,0.7203006906009916
40,220,adam_01,relu,0.48565055502406934,0.5693600162690174,-0.00022891628966759114,0.6968863286247402
40,220,adam_01,tanh,0.3955921935121404,0.5034438804620118,0.1852521387735463,0.6289612019132345
40,220,adam_01,sigmoid,0.564191289221108,0.5892400174609039,-0.16198866851852123,0.7511266798757105
40,280,sgd_001,relu,0.07501233797907403,0.2150600994129149,0.8455072093525252,0.2738838037910859
40,280,sgd_001,tanh,0.07772743300081586,0.216926117403535,0.8399152945011447,0.27879640062385286
40,280,sgd_001,sigmoid,0.07715613347666252,0.2187869156696237,0.8410919230419941,0.27776992903599645
40,280,sgd_0001,relu,0.07317335593935691,0.20841471864459124,0.8492947125142816,0.2705057410469451
40,280,sgd_0001,tanh,0.07913363335779555,0.2207726834498705,0.8370191333733596,0.28130700908046274
40,280,sgd_0001,sigmoid,0.09289447949372655,0.2365764845389495,0.8086777754249702,0.304785956851241
40,280,adam_001,relu,0.0803576058665632,0.2189159323649478,0.8344982823553837,0.28347417142759795
40,280,adam_001,tanh,0.09992353289163974,0.24802024981741502,0.7942009826158104,0.3161068377805829
40,280,adam_001,sigmoid,0.08522209212058077,0.22504792132512505,0.8244795564138044,0.29192823111268423
40,280,adam_0001,relu,0.08284915947954541,0.22131142477029178,0.8293667655797726,0.2878352992243054
40,280,adam_0001,tanh,0.07637489328428337,0.21247191746500682,0.8427009380485694,0.27636007903509396
40,280,adam_0001,sigmoid,0.0671984778747662,0.20350825083632634,0.8616003626359258,0.2592266920569064
40,280,sgd_005,relu,0.08218173796373746,0.22122575961016183,0.8307413636164863,0.2866735738845446
40,280,sgd_005,tanh,0.09205666257200036,0.23789578764688554,0.8104033138867266,0.3034084088683113
40,280,sgd_005,sigmoid,0.09982438614225161,0.2479086237699537,0.7944051817970288,0.3159499741133897
40,280,sgd_01,relu,0.20648135793166913,0.3671696966856767,0.5747382089004787,0.45440219842301505
40,280,sgd_01,tanh,0.09896979110358388,0.24951976863397737,0.7961652758822724,0.3145946457007555
40,280,sgd_01,sigmoid,0.08393036331252884,0.22470609752191675,0.8271399559386313,0.2897073753160745
40,280,adam_005,relu,0.49205107008333643,0.5784847181450309,-0.013411193495361351,0.7014635201372459
40,280,adam_005,tanh,0.10824663562597876,0.2552768165775623,0.7770590110026556,0.3290085646696432
40,280,adam_005,sigmoid,0.10056055308265306,0.24689035347416477,0.7928889980855337,0.31711283966855247
40,280,adam_01,relu,0.4954458540554327,0.5815377572292894,-0.020402971963068728,0.7038791473366949
40,280,adam_01,tanh,0.14024355270449387,0.29311863965083673,0.7111592784419312,0.3744910582437101
40,280,adam_01,sigmoid,0.6026609728263539,0.6474217785376677,-0.2412194848831284,0.776312419600739
60,180,sgd_001,relu,0.07300588957257828,0.21025146263808062,0.8496396203926422,0.27019602064534237
60,180,sgd_001,tanh,0.07427390752461323,0.21369738253499823,0.8470280549184981,0.27253239720189826
60,180,sgd_001,sigmoid,0.0815715180419831,0.22425636351009376,0.8319981512484999,0.2856072793924957
60,180,sgd_0001,relu,0.07968991432287331,0.2202040963244319,0.8358734365320892,0.28229402105406576
60,180,sgd_0001,tanh,0.0828628147919505,0.22789203092381483,0.8293386415754094,0.2878590189519003
60,180,sgd_0001,sigmoid,0.10121457385243841,0.24482321940721968,0.7915419997571556,0.31814237984342547
60,180,adam_001,relu,0.07997609918270675,0.2197684338882243,0.835284020193019,0.28280045824345257
60,180,adam_001,tanh,0.09319471553551009,0.23627357200457527,0.808059419762452,0.3052780954073025
60,180,adam_001,sigmoid,0.07670034209597719,0.21041011567917123,0.8420306550459851,0.27694826610032636
60,180,adam_0001,relu,0.07327467377365153,0.21064880563098065,0.8490860418424395,0.27069295109708996
60,180,adam_0001,tanh,0.07803790743309706,0.21680669375941677,0.839275852207249,0.279352657823578
60,180,adam_0001,sigmoid,0.06694731343028146,0.20366515533301277,0.8621176521510279,0.25874178910698103
60,180,sgd_005,relu,0.09681884500221001,0.2498299600518682,0.8005952893265441,0.3111572673138296
60,180,sgd_005,tanh,0.0957958489494941,0.2507360501773345,0.8027022162570115,0.3095090450204874
60,180,sgd_005,sigmoid,0.12397235632544032,0.28777774306581344,0.7446708660486838,0.3520970836650601
60,180,sgd_01,relu,0.0857364070221072,0.2323325028157671,0.823420291410885,0.2928077987726884
60,180,sgd_01,tanh,0.08750388157433298,0.23561046844314226,0.8197800625721581,0.295810550140344
60,180,sgd_01,sigmoid,0.07162913058467216,0.20698056373342302,0.852475145105256,0.2676361907229143
60,180,adam_005,relu,0.4881186955645824,0.5744233085391128,-0.005312212319187326,0.6986549188008214
60,180,adam_005,tanh,0.09834403115110318,0.24994453868929442,0.7974540692186585,0.31359851905119573
60,180,adam_005,sigmoid,0.09139933273238844,0.2335168102378655,0.8117571274597128,0.3023232255920614
60,180,adam_01,relu,0.4922114224796431,0.5786375305696255,-0.013741449688673857,0.7015778092839333
60,180,adam_01,tanh,0.22129232601450358,0.38509927107768127,0.5442340564776319,0.4704171829498829
60,180,adam_01,sigmoid,0.4863326291629778,0.5720185009135978,-0.0016336923570103856,0.697375529512599
60,220,sgd_001,relu,0.07298198104102159,0.20990728310062962,0.8496888615689604,0.2701517740845349
60,220,sgd_001,tanh,0.06968518850561414,0.20602649762507486,0.8564788202971225,0.26397952289072374
60,220,sgd_001,sigmoid,0.08105147499309442,0.2231951037421203,0.8330692137436062,0.2846954073972645
60,220,sgd_0001,relu,0.07520714119032858,0.2178158588298347,0.8451059994643305,0.2742392043277704
60,220,sgd_0001,tanh,0.0855701810081431,0.22972472216245934,0.8237626447019221,0.29252381271982475
60,220,sgd_0001,sigmoid,0.09735131151631712,0.24404373130861817,0.7994986398965038,0.31201171695357394
60,220,adam_001,relu,0.09310854636961939,0.23952700453074324,0.8082368907660878,0.305136930524018
60,220,adam_001,tanh,0.10052091421091015,0.2414984495151856,0.7929706369209395,0.3170503338760427
60,220,adam_001,sigmoid,0.08240166252747698,0.22176456144367795,0.8302884146683609,0.2870568977179907
60,220,adam_0001,relu,0.07498453877189158,0.21255783641199502,0.8455644636284365,0.27383304908628464
60,220,adam_0001,tanh,0.073186855627055,0.21080536038228953,0.8492669090291279,0.27053069257859635
60,220,adam_0001,sigmoid,0.06675925672607491,0.20256863872540773,0.8625049671690045,0.2583781274142123
60,220,sgd_005,relu,0.09578533407687916,0.2411307798725198,0.8027238723212984,0.30949205818062464
60,220,sgd_005,tanh,0.08046705338189393,0.22483330129188625,0.8342728680765007,0.28366715245493956
60,220,sgd_005,sigmoid,0.07069552655521555,0.20649821900289983,0.854397963347646,0.26588630381276795
60,220,sgd_01,relu,0.08447002723762337,0.2278840859479793,0.8260284829723723,0.29063727778387854
60,220,sgd_01,tanh,0.08443528250563397,0.22736444048397558,0.8261000420085249,0.29057749827822865
60,220,sgd_01,sigmoid,0.0788081289407744,0.2211996353565159,0.8376895308987334,0.2807278556552135
60,220,adam_005,relu,0.4859422422673939,0.5713589760626414,-0.000829665145543057,0.6970955761352915
60,220,adam_005,tanh,0.11296296252922251,0.2654679372901726,0.7673454288837893,0.33609963184928143
60,220,adam_005,sigmoid,0.08816468369146596,0.23114281583744756,0.818419097617698,0.2969253840470127
60,220,adam_01,relu,0.48661810601708255,0.5724311550762412,-0.0022216505122170105,0.6975801789164329
60,220,adam_01,tanh,0.4577723543846473,0.5599842604622866,0.05718805178585129,0.6765887631232486
60,220,adam_01,sigmoid,0.4859414196264602,0.5713574408215414,-0.0008279708630161142,0.6970949860861576
60,280,sgd_001,relu,0.07097218572443334,0.20741671108366447,0.8538281657881752,0.26640605421880587
60,280,sgd_001,tanh,0.07114604486014071,0.20872414582580973,0.8534700915862687,0.2667321594036623
60,280,sgd_001,sigmoid,0.07948781063291585,0.22082875478684208,0.8362896822311686,0.28193582715383275
60,280,sgd_0001,relu,0.07589750146156414,0.2120368407530316,0.8436841575683336,0.2754950116818164
60,280,sgd_0001,tanh,0.0836552519207466,0.22842066664068952,0.8277065657497694,0.28923217649623045
60,280,sgd_0001,sigmoid,0.09626249304445214,0.2426770500890824,0.8017411323818583,0.3102619748606847
60,280,adam_001,relu,0.07826325592400823,0.22234545199129233,0.8388117323282129,0.2797557075807538
60,280,adam_001,tanh,0.10866142094788625,0.2542826119318183,0.7762047336447231,0.3296383183852967
60,280,adam_001,sigmoid,0.08967888188112247,0.2278563156778523,0.8153005079267774,0.29946432488882957
60,280,adam_0001,relu,0.08096998078015197,0.21874153278433342,0.8332370563774755,0.2845522461344348
60,280,adam_0001,tanh,0.07609885106969153,0.21382643929733813,0.8432694649498466,0.2758602020402572
60,280,adam_0001,sigmoid,0.06843633097790075,0.20484829440886487,0.8590509236307284,0.26160338487470064
60,280,sgd_005,relu,0.16397134031410485,0.30589601603204913,0.6622903560424986,0.4049337480552897
60,280,sgd_005,tanh,0.10188374114709449,0.2543774630860759,0.7901638061753173,0.3191923262659904
60,280,sgd_005,sigmoid,0.06936806927885449,0.20495211048253165,0.8571319479775814,0.2633781867939228
60,280,sgd_01,relu,0.26452472022095697,0.40203449481735604,0.45519412775030765,0.5143196673479996
60,280,sgd_01,tanh,0.07324068830808872,0.21304016532993156,0.849156037119986,0.2706301688801319
60,280,sgd_01,sigmoid,0.06819865918120359,0.20383045298089206,0.8595404241598306,0.2611487300011309
60,280,adam_005,relu,0.48554319967202053,0.5698579869611489,-7.810957187492917e-06,0.6968092993581677
60,280,adam_005,tanh,0.11503167148073225,0.2688755491608986,0.7630847882003152,0.3391631929923002
60,280,adam_005,sigmoid,0.11109520363284386,0.252745995339062,0.7711921998541686,0.3333094712618348
60,280,adam_01,relu,0.48565477182839084,0.5693491374791759,-0.0002376010725284594,0.696889354078817
60,280,adam_01,tanh,0.18421465191287953,0.34498124530430446,0.6205979387002536,0.42920234378772854
60,280,adam_01,sigmoid,0.6880110924331262,0.6966724736281917,-0.41700360940707615,0.8294643406639771
80,180,sgd_001,relu,0.07323301613252246,0.2114475286820169,0.8491718384647448,0.27061599385942153
80,180,sgd_001,tanh,0.07300543354545508,0.21230085540333524,0.8496405596101732,0.2701951767620123
80,180,sgd_001,sigmoid,0.08320148138507369,0.2272682137893956,0.8286411356919736,0.2884466699150359
80,180,sgd_0001,relu,0.08531251495704806,0.22589707170270645,0.8242933246988566,0.2920830617427996
80,180,sgd_0001,tanh,0.0887108908688705,0.23475777011941157,0.8172941483975784,0.2978437356549076
80,180,sgd_0001,sigmoid,0.10320725521819124,0.24870295367502726,0.7874379428331831,0.32125886013959404
80,180,adam_001,relu,0.07039040220884399,0.20526804400363102,0.8550263867915142,0.2653118960937183
80,180,adam_001,tanh,0.09138461959575354,0.23465699597722084,0.8117874301219034,0.302298891158657
80,180,adam_001,sigmoid,0.07812156397791205,0.21428808230528615,0.8391035561101989,0.2795023505767206
80,180,adam_0001,relu,0.07888001272037963,0.21410407337690152,0.8375414815776124,0.28085585755041614
80,180,adam_0001,tanh,0.07024415939451847,0.2059882619813357,0.855327583382715,0.26503614733563885
80,180,adam_0001,sigmoid,0.06802476693322956,0.20345830561912398,0.8598985665586045,0.2608155803115097
80,180,sgd_005,relu,0.1049895089271654,0.261203173646911,0.7837672753595465,0.3240208464391842
80,180,sgd_005,tanh,0.09075287910346633,0.23779924353029885,0.813088540769137,0.30125218522604336
80,180,sgd_005,sigmoid,0.09012051988898936,0.2348780663596612,0.8143909257149767,0.30020079928106347
80,180,sgd_01,relu,0.10602056847396109,0.2562277932571691,0.7816437411383811,0.32560799817258956
80,180,sgd_01,tanh,0.0750093134266592,0.21124310052335363,0.845513438615012,0.2738782821376299
80,180,sgd_01,sigmoid,0.07713254603444523,0.21326452187809491,0.8411405029139266,0.27772746719481173
80,180,adam_005,relu,0.4857119457430338,0.5708463965081138,-0.0003553544696814903,0.6969303736694461
80,180,adam_005,tanh,0.11304247639879288,0.26683870929648196,0.7671816648959433,0.3362179001760508
80,180,adam_005,sigmoid,0.08438895967661682,0.2259432474190304,0.8261954468888201,0.29049777912510244
80,180,adam_01,relu,0.4948154099773865,0.5809967723821047,-0.01910453136531398,0.7034311693246088
80,180,adam_01,tanh,0.12763779381833606,0.2778872068313116,0.737121659045173,0.35726431926283386
80,180,adam_01,sigmoid,0.4977406786858789,0.5680397357877202,-0.025129312599233122,0.7055073909505689
80,220,sgd_001,relu,0.07554585458394718,0.21358849937229507,0.8444083971922295,0.2748560615739576
80,220,sgd_001,tanh,0.07288162158880711,0.2130863886387297,0.8498955583905525,0.2699659637598916
80,220,sgd_001,sigmoid,0.08108216326567882,0.22259320037733896,0.8330060092495264,0.2847492989731122
80,220,sgd_0001,relu,0.07620011422255948,0.21866887081482647,0.8430609068979605,0.2760436817291051
80,220,sgd_0001,tanh,0.08896554091922974,0.23554538481644108,0.8167696800503914,0.2982709186615915
80,220,sgd_0001,sigmoid,0.09292775587502126,0.237164891678561,0.8086092405526096,0.30484054171816005
80,220,adam_001,relu,0.07622303007641232,0.21629567246270454,0.8430137102059606,0.27608518626759443
80,220,adam_001,tanh,0.09183300403837015,0.23464314587699395,0.8108639531887877,0.3030396080356001
80,220,adam_001,sigmoid,0.07776762178821861,0.21650595583257184,0.8398325230786579,0.27886846682301425
80,220,adam_0001,relu,0.07375712740460719,0.21004351840439728,0.8480923971992724,0.27158263457851495
80,220,adam_0001,tanh,0.07276690358983796,0.20973497545064587,0.8501318275734059,0.2697534125638413
80,220,adam_0001,sigmoid,0.06985071032638045,0.20757953012247451,0.8561379173377938,0.26429284955590543
80,220,sgd_005,relu,0.16356949105290727,0.30911145563331893,0.6631179907417313,0.4044372523060991
80,220,sgd_005,tanh,0.11794112698716709,0.2739741531386351,0.7570925752848989,0.34342557707189936
80,220,sgd_005,sigmoid,0.09601177290091129,0.24591624770505652,0.8022575068302585,0.3098576655513161
80,220,sgd_01,relu,0.07340480858077733,0.21102441798827415,0.8488180207401131,0.27093321793530106
80,220,sgd_01,tanh,0.12105766079990467,0.27341915513037046,0.7506738711243732,0.3479334143193273
80,220,sgd_01,sigmoid,0.13855841585887727,0.30660940884750415,0.7146299274167014,0.3722343560969047
80,220,adam_005,relu,0.48621683325013076,0.5696124075256449,-0.0013952031403923204,0.697292501931672
80,220,adam_005,tanh,0.1877029598932623,0.35154530440313053,0.6134135414524631,0.4332469964042016
80,220,adam_005,sigmoid,0.08180170412012015,0.22264381740335218,0.8315240680438207,0.28600997206412254
80,220,adam_01,relu,0.4855592319478225,0.5697037650503454,-4.083047232072978e-05,0.6968208033259502
80,220,adam_01,tanh,0.3648085705999548,0.5007978286521011,0.24865301305731857,0.6039938498030877
80,220,adam_01,sigmoid,0.4855398185183179,0.569938393131072,-8.47251146574024e-07,0.696806873185331
80,280,sgd_001,relu,0.0704096769703865,0.20741085497591139,0.8549866891660304,0.26534821832902233
80,280,sgd_001,tanh,0.07629152165449497,0.21945273239084967,0.8428726473445844,0.2762091990765242
80,280,sgd_001,sigmoid,0.0861123470693744,0.23151861097967372,0.8226460184234912,0.29344905361812706
80,280,sgd_0001,relu,0.0772787833564635,0.21709694389495593,0.8408393176344902,0.2779906173892628
80,280,sgd_0001,tanh,0.08195651257729464,0.2227114618677466,0.8312052299538603,0.28628047886171815
80,280,sgd_0001,sigmoid,0.09254725796600938,0.23758666495118486,0.8093929007528179,0.3042158082118833
80,280,adam_001,relu,0.08221026087776515,0.22068726246051504,0.8306826188192402,0.2867233176387389
80,280,adam_001,tanh,0.0891097552825795,0.2335178046416919,0.8164726611859539,0.29851257139788856
80,280,adam_001,sigmoid,0.07799765472180221,0.21614911626857053,0.8393587552851507,0.2792806021223139
80,280,adam_0001,relu,0.07677853788152618,0.21417712288172588,0.8418696057379405,0.27708940413073574
80,280,adam_0001,tanh,0.07309341958431649,0.21007877238776637,0.8494593466384417,0.27035794714473715
80,280,adam_0001,sigmoid,0.06697006268520002,0.2023131030411173,0.8620707985803726,0.2587857466809175
80,280,sgd_005,relu,0.08931138712117395,0.23590473624116767,0.8160573872954568,0.29885010811638324
80,280,sgd_005,tanh,0.07697382903354857,0.21569135534584818,0.8414673909039871,0.2774415776943834
80,280,sgd_005,sigmoid,0.11150853582505443,0.26669744068691614,0.7703409153113929,0.3339289382863582
80,280,sgd_01,relu,0.0991180585348224,0.24405362045507067,0.7958599094608103,0.31483020588060223
80,280,sgd_01,tanh,0.07502995012276889,0.21510730398276484,0.8454709359966746,0.27391595448744654
80,280,sgd_01,sigmoid,0.0730673131624871,0.21206734381975628,0.8495131145127794,0.27030966161513187
80,280,adam_005,relu,0.4856361899945746,0.5706214376693954,-0.00019933057678112043,0.6968760219684521
80,280,adam_005,tanh,0.121156002364521,0.27765039113119316,0.7504713302735807,0.3480747080218857
80,280,adam_005,sigmoid,0.10021093370080957,0.24518080032208994,0.7936090619499677,0.3165611057928778
80,280,adam_01,relu,0.4897381054100801,0.5761491061605749,-0.00864749226077155,0.6998129074331797
80,280,adam_01,tanh,0.4188779794254205,0.5544971285802552,0.13729354762596901,0.6472078332540642
80,280,adam_01,sigmoid,0.4896740532719781,0.5760789353280219,-0.008515572714882014,0.6997671421780092
100,180,sgd_001,relu,0.07291917024468043,0.2126660539703242,0.8498182244907273,0.27003549811956284
100,180,sgd_001,tanh,0.08256749110962387,0.22569382065346155,0.8299468799140098,0.28734559525008185
100,180,sgd_001,sigmoid,0.08376307605215105,0.22682242998862626,0.827484494935706,0.28941851366516114
100,180,sgd_0001,relu,0.08608659600508949,0.22552316887803162,0.8226990544158452,0.2934051737871871
100,180,sgd_0001,tanh,0.09070345450592054,0.2383297295340286,0.8131903339435292,0.3011701421222239
100,180,sgd_0001,sigmoid,0.13240968663236632,0.2840281369166446,0.7272936353177186,0.363881418366432
100,180,adam_001,relu,0.0716903768944785,0.2071040170879015,0.8523490043452988,0.2677505871038913
100,180,adam_001,tanh,0.08138121840964808,0.22207500906831615,0.8323900857228902,0.28527393573484433
100,180,adam_001,sigmoid,0.07231217871571013,0.20933754647234312,0.8510683630377508,0.268909238806907
100,180,adam_0001,relu,0.07274713934347217,0.2104594727800214,0.8501725333247311,0.269716776162463
100,180,adam_0001,tanh,0.07056965552609366,0.2075601334421091,0.8546572029217562,0.2656494975077003
100,180,adam_0001,sigmoid,0.06725479217161896,0.20249495493592123,0.8614843796775414,0.259335289098146
100,180,sgd_005,relu,0.16227393050206815,0.3277559104656023,0.6657862819901357,0.40283238512074493
100,180,sgd_005,tanh,0.0729154185477858,0.2102673172593712,0.849825951354581,0.27002855135667747
100,180,sgd_005,sigmoid,0.0775474541695288,0.2183547077401109,0.8402859726142674,0.27847343530313406
100,180,sgd_01,relu,0.07843324653126929,0.22156758262393075,0.8384616256123425,0.2800593625131452
100,180,sgd_01,tanh,0.09850298509374615,0.2415620666415045,0.7971266932316551,0.31385185214324635
100,180,sgd_01,sigmoid,0.07284040356766022,0.20875564417307466,0.8499804495869011,0.26988961367133085
100,180,adam_005,relu,0.4857275604294778,0.5708860664240731,-0.00038751393236213794,0.696941576051736
100,180,adam_005,tanh,0.11020157665175237,0.265165999264963,0.7730326827643962,0.33196622817954297
100,180,adam_005,sigmoid,0.09681154555355306,0.23557823769066377,0.8006103230159822,0.3111455375761527
100,180,adam_01,relu,0.48555560731975517,0.5702256712540612,-3.3365314984434846e-05,0.6968182024888236
100,180,adam_01,tanh,0.15164552534263842,0.3121244233301198,0.6876761739392492,0.38941690428464765
100,180,adam_01,sigmoid,0.6681584686620899,0.6856015827889846,-0.37611583906565027,0.8174096088633226
100,220,sgd_001,relu,0.07242976022302092,0.21073627605216078,0.8508261962731574,0.269127776758589
100,220,sgd_001,tanh,0.07786676036210734,0.2180398675724988,0.8396283407354125,0.2790461617046673
100,220,sgd_001,sigmoid,0.08316886720170433,0.22588914006403005,0.8287083067246219,0.2883901302085498
100,220,sgd_0001,relu,0.07693248317946987,0.21859155560888582,0.8415525453805761,0.2773670549641213
100,220,sgd_0001,tanh,0.09356787397650146,0.24008345570619807,0.8072908756741648,0.3058886627132517
100,220,sgd_0001,sigmoid,0.11296930793801936,0.26124740398267343,0.7673323601015165,0.3361090714902223
100,220,adam_001,relu,0.07217651936612245,0.20895793566489576,0.8513477622947246,0.268656880362522
100,220,adam_001,tanh,0.08939895459090648,0.23167364624296374,0.8158770363940799,0.2989965795638915
100,220,adam_001,sigmoid,0.07754387184186036,0.21388038158416744,0.84029335065118,0.27846700314733946
100,220,adam_0001,relu,0.07315263949222942,0.2093633062073871,0.8493373793850292,0.27046744627076547
100,220,adam_0001,tanh,0.07419062319110845,0.21048129322524872,0.8471995844221373,0.2723795572195323
100,220,adam_0001,sigmoid,0.0674920799638197,0.20212098622282415,0.8609956700306844,0.2597923785714656
100,220,sgd_005,relu,0.07395499117424946,0.21071800380300562,0.8476848838919471,0.2719466697245058
100,220,sgd_005,tanh,0.0735288061216428,0.21080657989927218,0.848562639736963,0.2711619555203915
100,220,sgd_005,sigmoid,0.07341226822210244,0.2108298337320718,0.8488026571234523,0.27094698415391605
100,220,sgd_01,relu,0.08287955880129008,0.22309703548021997,0.8293041561987474,0.2878881011804588
100,220,sgd_01,tanh,0.12364968607871571,0.2745073590778471,0.7453354264159303,0.3516385730813895
100,220,sgd_01,sigmoid,0.07868837002454115,0.21611012212051925,0.8379361821786729,0.28051447382361777
100,220,adam_005,relu,0.4857337190557838,0.5709012577736041,-0.0004001980239420888,0.6969459943609575
100,220,adam_005,tanh,0.14953560089989612,0.3079440297144225,0.6920217006085487,0.3866983332003076
100,220,adam_005,sigmoid,0.09662918426858548,0.24046001743754614,0.8009859079474712,0.31085235123541444
100,220,adam_01,relu,0.485688971304909,0.5707846064258137,-0.00030803711956184365,0.6969138908824454
100,220,adam_01,tanh,0.16118110854898793,0.3227788811079079,0.6680370199055341,0.40147367105326837
100,220,adam_01,sigmoid,1.0056391405232352,0.7861034811991028,-1.071179240501797,1.0028156064418001
100,280,sgd_001,relu,0.0723906317361507,0.21029416037478582,0.8509067839377105,0.2690550719390934
100,280,sgd_001,tanh,0.07537052807673908,0.2163075259243589,0.8447694935412142,0.27453693390277945
100,280,sgd_001,sigmoid,0.08093181404591732,0.22280437088647417,0.8333156632499004,0.2844851736838272
100,280,sgd_0001,relu,0.07966163127354914,0.22227776415534506,0.8359316873123719,0.28224392158831185
100,280,sgd_0001,tanh,0.09073561356277142,0.2364803031121633,0.813124100273558,0.3012235275717543
100,280,sgd_0001,sigmoid,0.0991009669857268,0.2475017016421935,0.7958951106182119,0.3148030606358947
100,280,adam_001,relu,0.07702767357606324,0.21961325907270837,0.8413564945653536,0.2775385983535682
100,280,adam_001,tanh,0.09311357598409054,0.23913021788224206,0.8082265319478392,0.3051451719822723
100,280,adam_001,sigmoid,0.07278768893814534,0.20720253406864236,0.8500890187961954,0.26979193638458754
100,280,adam_0001,relu,0.07778304693735184,0.21813766279553812,0.8398007539804009,0.27889612212677295
100,280,adam_0001,tanh,0.07162213377551332,0.20765502546472278,0.8524895554889569,0.2676231189107423
100,280,adam_0001,sigmoid,0.06773827822087733,0.2039541502205187,0.860488608701707,0.26026578380739435
100,280,sgd_005,relu,0.0873305235813551,0.23530480217814648,0.8201371046380068,0.29551738287511126
100,280,sgd_005,tanh,0.08270241221110612,0.22528134570542271,0.8296690011270423,0.2875802709003281
100,280,sgd_005,sigmoid,0.08884012566369527,0.23263028171018832,0.8170279809291441,0.2980606073665141
100,280,sgd_01,relu,0.14121591977058626,0.2910057976003891,0.7091566252035237,0.37578706706136955
100,280,sgd_01,tanh,0.12363471942751479,0.28428702736456263,0.7453662512078641,0.351617291138412
100,280,sgd_01,sigmoid,0.07653600479042294,0.21669887308669764,0.8423691184191657,0.27665141385943237
100,280,adam_005,relu,0.4859175207141214,0.5713121333574495,-0.0007787494981028598,0.6970778440849497
100,280,adam_005,tanh,0.12217714902556692,0.2727058325194678,0.7483682122855859,0.3495384800355562
100,280,adam_005,sigmoid,0.11472324610162754,0.2680392290708824,0.7637200103358749,0.3387082019993427
100,280,adam_01,relu,0.4871706610364008,0.5732420319289018,-0.0033596735257719335,0.6979761178123509
100,280,adam_01,tanh,0.18787914450393095,0.354220467430978,0.61305067778357,0.4334502791600566
