dataset,batch_size,epochs,optimizer,activation,mse,mae,r2,rmse,predNAN
,10,80,sgd_01,tanh,0.07518171167450934,0.2152015215953846,0.8953402106563213,0.2741928366579064,0.0
,10,80,sgd_01,sigmoid,0.06269355355117982,0.19178615507616045,0.9127248640429954,0.25038680786171585,0.0
,10,80,adam_005,relu,0.7300378463831749,0.70912229292868,-0.016279165685471275,0.8544225221652194,0.0
,10,80,adam_005,tanh,0.14466225003422467,0.3046301222397429,0.7986169737646726,0.38034490930499476,0.0
,10,80,adam_005,sigmoid,0.7312181705301432,0.7100962897776772,-0.017922284388511178,0.8551129577606359,0.0
,10,80,adam_01,relu,0.7190221640303358,0.6977686661746986,-0.000944332667617509,0.8479517462865065,0.0
,10,80,adam_01,tanh,0.2510982554820816,0.40634162332512797,0.6504483612039098,0.5010970519590807,0.0
,10,80,adam_01,sigmoid,0.8481020074691245,0.7769877673845118,-0.18063522985424152,0.9209245395085986,0.0
,10,120,sgd_001,relu,0.06390908344020584,0.19234686018803956,0.9110327357408734,0.25280245932388756,0.0
,10,120,sgd_001,tanh,0.062340577110466845,0.18871306466899163,0.9132162393935359,0.24968095063594029,0.0
,10,120,sgd_001,sigmoid,0.06821433701000545,0.20521943553864858,0.9050394306983238,0.26117874532588875,0.0
,10,120,sgd_0001,relu,0.07337276730217945,0.20389836670146547,0.8978584259606247,0.2708740801593601,0.0
,10,120,sgd_0001,tanh,0.07127561868009069,0.2053532532628325,0.9007778478269483,0.2669749401724639,0.0
,10,120,sgd_0001,sigmoid,0.1256762134444762,0.2647191939852776,0.8250472657292565,0.35450841096436086,0.0
,10,120,adam_001,relu,0.08408777322881561,0.2215176301183182,0.8829421619102249,0.2899789185937757,0.0
,10,120,adam_001,tanh,0.06910716648474902,0.20280397853505672,0.9037965307607561,0.2628824195048977,0.0
,10,120,adam_001,sigmoid,0.06970032801639102,0.19816358431952788,0.9029707958903237,0.2640081968734892,0.0
,10,120,adam_0001,relu,0.08296903888200356,0.1964360047898929,0.884499542002551,0.28804346700108224,0.0
,10,120,adam_0001,tanh,0.06266883613579236,0.19024854945979364,0.912759272936195,0.25033744453395773,0.0
,10,120,adam_0001,sigmoid,0.058540013384660965,0.18495310558125844,0.9185069702118519,0.2419504358017587,0.0
,10,120,sgd_005,relu,0.07689917812633944,0.2065113911243797,0.8929493409481191,0.2773070105971709,0.0
,10,120,sgd_005,tanh,0.06983124813506734,0.2042700352778741,0.9027885431624152,0.2642560276229614,0.0
,10,120,sgd_005,sigmoid,0.06081920654648476,0.18842318338852934,0.9153341257676769,0.24661550345930153,0.0
,10,120,sgd_01,relu,0.7654095109322747,0.7330220599386601,-0.06551974398556903,0.8748768547242948,0.0
,10,120,sgd_01,tanh,0.06370702310929309,0.1914496147495125,0.9113140221228542,0.2524025021850875,0.0
,10,120,sgd_01,sigmoid,0.0603345756278984,0.187998899227312,0.9160087761410054,0.24563097448794685,0.0
,10,120,adam_005,relu,0.7199409317117568,0.6929100846380143,-0.002223340951036379,0.8484933303873147,0.0
,10,120,adam_005,tanh,0.1681396727854927,0.33649484375163397,0.7659342632390314,0.410048378591469,0.0
,10,120,adam_005,sigmoid,0.10404880470261717,0.25863229810111404,0.855154588275626,0.3225659695358721,0.0
,10,120,adam_01,relu,0.7467733928397357,0.7213073394561718,-0.039576570435686076,0.8641605133537031,0.0
,10,120,adam_01,tanh,0.39787971352272083,0.5186300089646014,0.44611520443036,0.6307770711770687,0.0
,10,120,adam_01,sigmoid,0.720210590977682,0.6927712071904241,-0.0025987312066944046,0.848652220274997,0.0
,10,160,sgd_001,relu,0.7197471972893126,0.6988227873225582,-0.0019536449918726717,0.8483791589197088,0.0
,10,160,sgd_001,tanh,0.06592717808400471,0.19728462422895668,0.908223364211664,0.256762882995196,0.0
,10,160,sgd_001,sigmoid,0.06361231927300258,0.19610973421784955,0.9114458584875158,0.25221482762320413,0.0
,10,160,sgd_0001,relu,0.11445509951068314,0.20655914493801172,0.8406680782161633,0.3383121332596322,0.0
,10,160,sgd_0001,tanh,0.06850985073326411,0.20358191768066494,0.9046280486835285,0.2617438647480856,0.0
,10,160,sgd_0001,sigmoid,0.11891208236064466,0.26053111892162867,0.8344635521978561,0.3448363124159703,0.0
,10,160,adam_001,relu,0.07271720773545955,0.20282790951909502,0.8987710245783866,0.26966128334534706,0.0
,10,160,adam_001,tanh,0.06892342053312304,0.20558363636007418,0.9040523218589048,0.2625327037401684,0.0
,10,160,adam_001,sigmoid,0.07110368235940252,0.2031753711016999,0.9010171988433451,0.2666527373934168,0.0
,10,160,adam_0001,relu,0.06910221346751096,0.19348633932517428,0.9038034258118157,0.2628729987418087,0.0
,10,160,adam_0001,tanh,0.06436271806960793,0.1885102299567699,0.9104012350248779,0.2536980844815505,0.0
,10,160,adam_0001,sigmoid,0.05769074477711112,0.18521179055853376,0.9196892294552591,0.24018897721817112,0.0
,10,160,sgd_005,relu,0,0,0,0,100.0
,10,160,sgd_005,tanh,0.06322188149809355,0.19372380159242933,0.9119893834268082,0.25143961799623693,0.0
,10,160,sgd_005,sigmoid,0.061383281346749176,0.19117288958103298,0.91454888227621,0.2477564960737643,0.0
,10,160,sgd_01,relu,0,0,0,0,100.0
,10,160,sgd_01,tanh,0.08529950882503354,0.22470847012772788,0.8812553156092326,0.2920607964534671,0.0
,10,160,sgd_01,sigmoid,0.06026590854108094,0.1879745766044252,0.9161043669792703,0.24549115776557195,0.0
,10,160,adam_005,relu,0.720293456561976,0.6997363981658584,-0.0027140876464839536,0.8487010407451943,0.0
,10,160,adam_005,tanh,0.15169747095035874,0.3126525564995001,0.788823305561738,0.3894835952262415,0.0
,10,160,adam_005,sigmoid,0.11823149622911379,0.27383307104644905,0.835410990072969,0.34384807143433826,0.0
,10,160,adam_01,relu,0.7432723887515947,0.7189200291641462,-0.03470285391347461,0.8621324658958127,0.0
,10,160,adam_01,tanh,0.22232100425388399,0.366961877255699,0.6905089156173636,0.4715092833167593,0.0
,10,160,adam_01,sigmoid,0.8342862915446794,0.7183943674631135,-0.16140249510959226,0.9133927367483712,0.0
,10,210,sgd_001,relu,0.06829122080747385,0.19681400963266363,0.9049324014505484,0.2613258900443541,0.0
randomAll6000,10,20,sgd_001,relu,0.08242915789032905,0.2053136637104795,0.8852511055091646,0.2871047855580416,0.0
randomAll6000,10,20,sgd_001,tanh,0.07528392209170164,0.21178193427978276,0.8951979244474306,0.2743791575388,0.0
randomAll6000,10,20,sgd_001,sigmoid,0.11439664891809775,0.25488043702414637,0.8407494467640554,0.338225736628805,0.0
randomAll6000,10,20,sgd_0001,relu,0.10418559971852702,0.23215367633192702,0.8549641571557497,0.3227779418091128,0.0
randomAll6000,10,20,sgd_0001,tanh,0.09392923736848623,0.2338136746109612,0.8692419475795032,0.3064787714809726,0.0
randomAll6000,10,20,sgd_0001,sigmoid,0.19783986776137535,0.34095303150142436,0.7245888870776107,0.4447919376083332,0.0
randomAll6000,10,20,adam_001,relu,0.0833499096054456,0.21208605748228423,0.8839693352701585,0.28870384411269207,0.0
randomAll6000,10,20,adam_001,tanh,0.08374470498457016,0.2282899701065051,0.8834197441489571,0.2893867740318658,0.0
randomAll6000,10,20,adam_001,sigmoid,0.08405983080380013,0.23016295129424066,0.8829810603105237,0.2899307344932581,0.0
randomAll6000,10,20,adam_0001,relu,0.10026138219709375,0.21368461943144065,0.8604270253185562,0.3166407778494326,0.0
randomAll6000,10,20,adam_0001,tanh,0.06628750183666644,0.19559232006748584,0.9077217607337814,0.25746359322565676,0.0
randomAll6000,10,20,adam_0001,sigmoid,0.06408189637382768,0.19650132533353087,0.910792164399441,0.2531440229865751,0.0
randomAll6000,10,20,sgd_005,relu,0,0,0,0,100.0
randomAll6000,10,20,sgd_005,tanh,0.0637884720974364,0.19479538473894412,0.9112006377139139,0.2525637980737469,0.0
randomAll6000,10,20,sgd_005,sigmoid,0.10082218538813036,0.25132951150419686,0.8596463362050752,0.31752509410774193,0.0
randomAll6000,10,20,sgd_01,relu,0,0,0,0,100.0
randomAll6000,10,20,sgd_01,tanh,0.06868558305944446,0.20835856133669958,0.9043834132817896,0.2620793449691228,0.0
randomAll6000,10,20,sgd_01,sigmoid,0.07004149327002393,0.205999697232757,0.9024958627878269,0.26465353439926687,0.0
randomAll6000,10,20,adam_005,relu,0.7184770559732911,0.6911266565676379,-0.0001854926099871257,0.8476302590005215,0.0
randomAll6000,10,20,adam_005,tanh,0.14429279446163318,0.294100043278746,0.7991312895675193,0.37985891388992465,0.0
randomAll6000,10,20,adam_005,sigmoid,0.42106517773768876,0.5110046353096624,0.41383892677550205,0.6488953519156142,0.0
randomAll6000,10,20,adam_01,relu,0.721266283352667,0.7009442037491271,-0.004068351133093451,0.8492739742584056,0.0
randomAll6000,10,20,adam_01,tanh,0.4234820872163648,0.5343451579163063,0.41047436867663734,0.6507550132087841,0.0
randomAll6000,10,20,adam_01,sigmoid,0.7226893097759644,0.6922082680414694,-0.006049333507338828,0.8501113513981355,0.0
randomAll6000,10,50,sgd_001,relu,0.09557507715143246,0.20288467034476595,0.8669507887173273,0.30915219092128793,0.0
randomAll6000,10,50,sgd_001,tanh,0.06369419372106962,0.19559064019452996,0.9113318817996157,0.25237708636298506,0.0
randomAll6000,10,50,sgd_001,sigmoid,0.08971989596834701,0.2295691672816897,0.8751017341472991,0.29953279614817974,0.0
randomAll6000,10,50,sgd_0001,relu,0.10116778601310741,0.2168301115456287,0.8591652286617443,0.3180688384817152,0.0
randomAll6000,10,50,sgd_0001,tanh,0.0814871967870464,0.21993810521908216,0.8865624011480072,0.285459623742214,0.0
randomAll6000,10,50,sgd_0001,sigmoid,0.1518529288747464,0.2874446804185675,0.7886068939736558,0.3896831134072227,0.0
randomAll6000,10,50,adam_001,relu,0.12057865087831812,0.220372234734122,0.8321435370492032,0.3472443676696832,0.0
randomAll6000,10,50,adam_001,tanh,0.075939922204867,0.21548224531641902,0.8942847125488965,0.27557199096582186,0.0
randomAll6000,10,50,adam_001,sigmoid,0.061538681660420945,0.19010886790135745,0.9143325508874909,0.24806991284801336,0.0
randomAll6000,10,50,adam_0001,relu,0.08913309068094963,0.2030806854195414,0.8759186205468886,0.2985516549626708,0.0
randomAll6000,10,50,adam_0001,tanh,0.06252768943063058,0.19120829863053374,0.9129557620038121,0.2500553727289829,0.0
randomAll6000,10,50,adam_0001,sigmoid,0.06106568736629572,0.1926396387216483,0.9149910020198384,0.24711472511021218,0.0
randomAll6000,10,50,sgd_005,relu,0.7321810043081531,0.7108700791693598,-0.019262636691419477,0.855675758864392,0.0
randomAll6000,10,50,sgd_005,tanh,0.06419396365785188,0.1954492179094469,0.9106361565342693,0.2533652771353089,0.0
randomAll6000,10,50,sgd_005,sigmoid,0.06391017456492949,0.1962843249401897,0.9110312167958909,0.2528046173726451,0.0
randomAll6000,10,50,sgd_01,relu,0,0,0,0,100.0
randomAll6000,10,50,sgd_01,tanh,0.06445435774985055,0.2003684012933068,0.9102736642444834,0.25387862798953864,0.0
randomAll6000,10,50,sgd_01,sigmoid,0.06818003458050984,0.20683903300781817,0.9050871828040558,0.26111306857472655,0.0
randomAll6000,10,50,adam_005,relu,0.7401930277210583,0.6938693684761763,-0.030416102925889144,0.860344714472669,0.0
randomAll6000,10,50,adam_005,tanh,0.1403398058447639,0.2905365616250078,0.8046342097153161,0.3746195481348563,0.0
randomAll6000,10,50,adam_005,sigmoid,0.10676985841721216,0.2592211347239021,0.8513666337023743,0.32675657364039695,0.0
randomAll6000,10,50,adam_01,relu,0.7274938966881863,0.7069498210291101,-0.012737756036125703,0.8529325276293467,0.0
randomAll6000,10,50,adam_01,tanh,0.26624602367757233,0.42277186152962526,0.6293612883898378,0.5159903329303489,0.0
randomAll6000,10,50,adam_01,sigmoid,0.7334644151502617,0.6928940668058945,-0.021049261462055213,0.8564253704499077,0.0
randomAll6000,10,80,sgd_001,relu,0.07449534663756333,0.20573458875816383,0.8962956932940489,0.2729383568455766,0.0
randomAll6000,10,80,sgd_001,tanh,0.06234677013791583,0.19162551761851868,0.9132076181353367,0.24969335221009756,0.0
randomAll6000,10,80,sgd_001,sigmoid,0.06976340981138227,0.20629869149583568,0.9028829802869256,0.2641276392416785,0.0
randomAll6000,10,80,sgd_0001,relu,0.07160619017046006,0.20415467564317305,0.9003176622076733,0.26759332983178047,0.0
randomAll6000,10,80,sgd_0001,tanh,0.07362335606388704,0.20887888753630185,0.8975095835835616,0.2713362417073824,0.0
randomAll6000,10,80,sgd_0001,sigmoid,0.13673506608161742,0.2752797977064154,0.8096523357441971,0.36977704915478116,0.0
randomAll6000,10,80,adam_001,relu,0.07695978041276487,0.20348754949585413,0.8928649770464498,0.27741625837856887,0.0
randomAll6000,10,80,adam_001,tanh,0.08398341016789403,0.2226236489852139,0.8830874447952249,0.28979891333111313,0.0
randomAll6000,10,80,adam_001,sigmoid,0.06083562502300714,0.19072121859382365,0.9153112697531502,0.2466487888131769,0.0
randomAll6000,10,80,adam_0001,relu,0.07667147850108422,0.19379619479768556,0.893266319562759,0.27689615111280297,0.0
randomAll6000,10,80,adam_0001,tanh,0.06200336093532818,0.19075462554981917,0.9136856750191318,0.24900474078886164,0.0
randomAll6000,10,80,adam_0001,sigmoid,0.06051287677639204,0.1892499229837289,0.9157605647046674,0.24599365190262948,0.0
randomAll6000,10,80,sgd_005,relu,0,0,0,0,100.0
randomAll6000,10,80,sgd_005,tanh,0.06535247248093706,0.19779769589912752,0.9090234067487654,0.25564129650926326,0.0
randomAll6000,10,80,sgd_005,sigmoid,0.06192918721305021,0.19225904525602863,0.9137889315954394,0.2488557558366899,0.0
randomAll6000,10,80,sgd_01,relu,0,0,0,0,100.0
randomAll6000,10,80,sgd_01,tanh,0.06951197831147034,0.1982298648062805,0.9032329958323161,0.26365124371311116,0.0
randomAll6000,10,80,sgd_01,sigmoid,0.06194763381515721,0.19441856542175645,0.9137632522454003,0.2488928159171277,0.0
randomAll6000,10,80,adam_005,relu,0.735328542513211,0.7132851323500103,-0.023644296514738317,0.8575129984514585,0.0
randomAll6000,10,80,adam_005,tanh,0.1804448695548966,0.3433475552162975,0.7488043087190549,0.42478802896844514,0.0
randomAll6000,10,80,adam_005,sigmoid,1.0062959674420953,0.7764080190972795,-0.4008556286380993,1.003143044357132,0.0
randomAll6000,10,80,adam_01,relu,0.7413948946806855,0.7176206903284817,-0.03208921118602426,0.8610429110565196,0.0
randomAll6000,10,80,adam_01,tanh,0.22430848464737338,0.37600606067176706,0.6877421619125818,0.47361216691230956,0.0
randomAll6000,10,80,adam_01,sigmoid,0.7334240117569745,0.711832509378625,-0.0209930162591192,0.8564017817338859,0.0
randomAll6000,10,120,sgd_001,relu,0.08790707273133459,0.20786334176825533,0.8776253491844834,0.29649126923289765,0.0
randomAll6000,10,120,sgd_001,tanh,0.06390328186895455,0.19405814745084457,0.9110408120563962,0.2527909845484102,0.0
randomAll6000,10,120,sgd_001,sigmoid,0.06612511974052962,0.1978549223205403,0.9079478113995131,0.25714805023668685,0.0
randomAll6000,10,120,sgd_0001,relu,0.07449298090075514,0.20108414443163738,0.8962989866151302,0.272934022981297,0.0
randomAll6000,10,120,sgd_0001,tanh,0.07044934981632701,0.20474800332177806,0.9019280893324508,0.2654229639958212,0.0
randomAll6000,10,120,sgd_0001,sigmoid,0.13369258131325457,0.27101372293428305,0.8138877516165678,0.36563996131885607,0.0
randomAll6000,10,120,adam_001,relu,0.06748059696449708,0.196793536373968,0.9060608636623456,0.25977027729225893,0.0
randomAll6000,10,120,adam_001,tanh,0.07073409576131393,0.20599927242348182,0.9015316970456162,0.2659588234319627,0.0
randomAll6000,10,120,adam_001,sigmoid,0.07696541284460061,0.21201341282201955,0.8928571361883969,0.2774264097821269,0.0
randomAll6000,10,120,adam_0001,relu,0.0726613129338324,0.19456552002732405,0.8988488352325127,0.2695576245143743,0.0
randomAll6000,10,120,adam_0001,tanh,0.06686930363261838,0.1952059478736199,0.9069118396499449,0.25859099681276293,0.0
randomAll6000,10,120,adam_0001,sigmoid,0.060208880443085894,0.18908353267823647,0.9161837552851482,0.2453749792523392,0.0
randomAll6000,10,120,sgd_005,relu,0,0,0,0,100.0
randomAll6000,10,120,sgd_005,tanh,0.06279018484117219,0.18977062173494594,0.9125903444872503,0.25057969758376714,0.0
randomAll6000,10,120,sgd_005,sigmoid,0.06146438615407261,0.1883394753284863,0.914435976998315,0.24792012051076576,0.0
randomAll6000,10,120,sgd_01,relu,0,0,0,0,100.0
randomAll6000,10,120,sgd_01,tanh,0.07348873669493936,0.2166869477149486,0.8976969860047334,0.2710880607753491,0.0
randomAll6000,10,120,sgd_01,sigmoid,0.06121084167639222,0.1888285524762639,0.9147889340011852,0.24740824900635836,0.0
randomAll6000,10,120,adam_005,relu,0.7193567303346552,0.6983591649716926,-0.0014100794317128962,0.8481490024368685,0.0
randomAll6000,10,120,adam_005,tanh,0.1719055344888519,0.3410455558445347,0.7606918407962255,0.4146149231381474,0.0
randomAll6000,10,120,adam_005,sigmoid,1.0888940071934623,0.889342454881998,-0.5158396220593333,1.0435008419706533,0.0
randomAll6000,10,120,adam_01,relu,0.7183561985438698,0.6955955657770448,-1.7248061916497193e-05,0.8475589646413221,0.0
randomAll6000,10,120,adam_01,tanh,0.20390566606813623,0.3662698795100217,0.7161447434308774,0.4515591501322238,0.0
randomAll6000,10,120,adam_01,sigmoid,0.7200186324019026,0.6928689391687635,-0.0023315073878118486,0.8485391166009394,0.0
randomAll6000,10,160,sgd_001,relu,0.07396348938369393,0.19553158621615202,0.8970360870269273,0.27196229404771155,0.0
randomAll6000,10,160,sgd_001,tanh,0.06128393285841853,0.1913745865633303,0.9146871844194934,0.24755591864954174,0.0
randomAll6000,10,160,sgd_001,sigmoid,0.06433386463173467,0.1988032063817271,0.9104414016380395,0.25364121240787085,0.0
randomAll6000,10,160,sgd_0001,relu,0.0752274058780492,0.19997944979141338,0.8952766001636869,0.27427614894126173,0.0
randomAll6000,10,160,sgd_0001,tanh,0.07062980276330602,0.20402427994831784,0.9016768823966599,0.26576268128408476,0.0
randomAll6000,10,160,sgd_0001,sigmoid,0.11681936117589249,0.25644305851746235,0.8373768106682067,0.3417884743169267,0.0
randomAll6000,10,160,adam_001,relu,0.08121934271196529,0.21409930480174613,0.8869352784136141,0.2849900747604472,0.0
randomAll6000,10,160,adam_001,tanh,0.07459867742995427,0.21083529360408249,0.8961518474208507,0.2731275845277336,0.0
randomAll6000,10,160,adam_001,sigmoid,0.06990623783811269,0.20135578705019377,0.9026841506665693,0.264397877900169,0.0
